,forecasts,actuals,datetime
14,92.323364,87.24658,2022-01-20 00:00:00+01:00
15,98.953156,95.655655,2022-01-20 01:00:00+01:00
16,100.27598,91.68242,2022-01-20 02:00:00+01:00
17,100.65641,92.99072,2022-01-20 03:00:00+01:00
18,94.676636,75.12903,2022-01-20 04:00:00+01:00
19,106.9729,105.18383,2022-01-20 05:00:00+01:00
20,117.790955,130.78514,2022-01-20 06:00:00+01:00
21,119.811005,88.77209,2022-01-20 07:00:00+01:00
22,132.55257,137.81107,2022-01-20 08:00:00+01:00
23,138.32503,131.56334,2022-01-20 09:00:00+01:00
24,125.38552,103.15443,2022-01-20 10:00:00+01:00
25,118.733185,97.521965,2022-01-20 11:00:00+01:00
26,117.88108,102.56914,2022-01-20 12:00:00+01:00
27,123.14889,114.56248,2022-01-20 13:00:00+01:00
28,115.433525,99.98,2022-01-20 14:00:00+01:00
29,135.00433,130.0722,2022-01-20 15:00:00+01:00
30,130.98717,118.3641,2022-01-20 16:00:00+01:00
31,136.59273,137.62907,2022-01-20 17:00:00+01:00
32,138.41798,136.79967,2022-01-20 18:00:00+01:00
33,138.2223,136.10631,2022-01-20 19:00:00+01:00
34,138.54149,135.41295,2022-01-20 20:00:00+01:00
35,124.689156,134.71959,2022-01-20 21:00:00+01:00
36,124.12522,127.39912,2022-01-20 22:00:00+01:00
37,124.24697,125.0,2022-01-20 23:00:00+01:00
