,forecasts,actuals,datetime
14,83.0423,28.82329,2022-01-03 00:00:00+01:00
15,76.54803,26.585537,2022-01-03 01:00:00+01:00
16,73.3415,27.427101,2022-01-03 02:00:00+01:00
17,59.9865,28.002802,2022-01-03 03:00:00+01:00
18,59.356525,27.726936,2022-01-03 04:00:00+01:00
19,58.78123,38.368965,2022-01-03 05:00:00+01:00
20,57.361782,96.084755,2022-01-03 06:00:00+01:00
21,58.06862,99.906815,2022-01-03 07:00:00+01:00
22,56.8475,127.8605,2022-01-03 08:00:00+01:00
23,75.59289,100.07096,2022-01-03 09:00:00+01:00
24,74.60437,100.10694,2022-01-03 10:00:00+01:00
25,75.08606,101.623245,2022-01-03 11:00:00+01:00
26,75.08624,120.593636,2022-01-03 12:00:00+01:00
27,79.83546,110.0,2022-01-03 13:00:00+01:00
28,81.698814,120.0,2022-01-03 14:00:00+01:00
29,112.28842,130.0,2022-01-03 15:00:00+01:00
30,111.511696,134.87204,2022-01-03 16:00:00+01:00
31,111.96826,136.14482,2022-01-03 17:00:00+01:00
32,112.06232,136.68709,2022-01-03 18:00:00+01:00
33,112.080345,137.1933,2022-01-03 19:00:00+01:00
34,119.19403,137.24675,2022-01-03 20:00:00+01:00
35,91.78461,135.18965,2022-01-03 21:00:00+01:00
36,92.823296,118.23,2022-01-03 22:00:00+01:00
37,92.61898,118.23,2022-01-03 23:00:00+01:00
